30.004,103.931
28.078,100.939
25.987,96.598
24.004,93.332
21.998,89.389
20.002,84.212
18.005,79.795
15.999,74.787
14.005,68.53
11.999,61.798
9.998,54.245
8.007,45.238
6.001,40.113
4,27.108
2.00E+00,12.428
0.006,1.888
-0.1,1.605
-0.199,1.308
-0.298,1.001
-0.4,0.757
-0.505,0.498
-0.602,0.339
-0.701,0.283
-0.796,0.255
-0.902,0.267
-1.006,0.24
-1.101,0.249
-1.199,0.243
-1.301,0.281
